"1952","1515","59"
"5707","1516","70"
"5720","1517","67"
"6094","1518","39"
"5185","1519","65"
"8509","1520","4"
"2221","1521","14"
"2449","1522","11"
"2412","1523","2"
"7752","1524","59"
"790","1525","23"
"9323","1526","19"
"4598","1527","49"
"2303","1528","27"
"8568","1529","0"
"2084","1530","27"
"1534","1531","27"
"2777","1532","35"
"4820","1533","92"
"2414","1534","21"
"1411","1535","21"
"8567","1536","72"
"9924","1537","87"
"6884","1538","11"
"1340","1539","61"
"6010","1540","36"
"7238","1541","99"
"4946","1542","93"
"6553","1543","55"
"5899","1544","14"
"3667","1545","52"
"5076","1546","16"
"7902","1547","54"
"3787","1548","9"
"2370","1549","44"
"5399","1550","99"
"3808","1551","84"
"2596","1552","99"
"8796","1553","22"
"4291","1554","13"
"8620","1555","20"
"5973","1556","92"
"9441","1557","65"
"849","1558","73"
"9999","1559","59"
"3028","1560","85"
"326","1561","27"
"8078","1562","17"
"3186","1563","90"
"7082","1564","58"
"3529","1565","44"
"2353","1566","1"
"4114","1567","1"
"4164","1568","71"
"259","1569","93"
"8119","1570","39"
"7708","1571","35"
"9440","1572","70"
"908","1573","68"
"5319","1574","72"
"6461","1575","11"
"1899","1576","37"
"5967","1577","16"
"6693","1578","0"
"7083","1579","21"
"3570","1580","76"
"1644","1581","61"
"1219","1582","38"
"8562","1583","39"
"3256","1584","87"
"967","1585","94"
"1432","1586","74"
"6404","1587","58"
"9088","1588","88"
"2452","1589","90"
"5935","1590","33"
"7689","1591","43"
"1940","1592","63"
"7615","1593","40"
"4011","1594","32"
"1449","1595","21"
"6759","1596","40"
"5893","1597","86"
"7079","1598","47"
"5355","1599","73"
"6473","1600","11"
"4679","1601","48"
"502","1602","41"
"9043","1603","10"
"522","1604","78"
"860","1605","80"
"6202","1606","21"
"1026","1607","94"
"5742","1608","85"
"2450","1609","67"
"5865","1610","53"
"6922","1611","38"
"9321","1612","19"
"2869","1613","77"
"1890","1614","95"
"1405","1615","74"
"5706","1616","18"
"9979","1617","70"
"4744","1618","61"
"6078","1619","68"
"7591","1620","60"
"7508","1621","46"
"9822","1622","47"
"9169","1623","13"
"2063","1624","55"
"1027","1625","28"
"6425","1626","32"
"9186","1627","7"
"4412","1628","17"
"4103","1629","97"
"6881","1630","63"
"1041","1631","24"
"3395","1632","87"
"7891","1633","66"
"7137","1634","95"
"4776","1635","53"
"9403","1636","63"
"6022","1637","8"
"811","1638","85"
"4687","1639","69"
"2133","1640","86"
"5755","1641","25"
"3110","1642","1"
"1132","1643","48"
"4393","1644","53"
"9710","1645","23"
"9150","1646","30"
"2622","1647","7"
"4806","1648","79"
"3409","1649","77"
"1394","1650","75"
"812","1651","30"
"6078","1652","7"
"1255","1653","64"
"2158","1654","76"
"6432","1655","95"
"5504","1656","73"
"6778","1657","54"
"1544","1658","49"
"7436","1659","97"
"7646","1660","56"
"4216","1661","82"
"7906","1662","31"
"5658","1663","36"
"5122","1664","47"
"9061","1665","87"
"8214","1666","59"
"9002","1667","96"
"5195","1668","83"
"4723","1669","100"
"6999","1670","56"
"2254","1671","80"
"5296","1672","37"
"785","1673","70"
"994","1674","78"
"1430","1675","75"
"8667","1676","16"
"8952","1677","20"
"5590","1678","34"
"6498","1679","25"
"3065","1680","28"
"5594","1681","32"
"7048","1682","28"
"5988","1683","62"
"3584","1684","83"
"9907","1685","32"
"6537","1686","13"
"6158","1687","86"
"4627","1688","50"
"6704","1689","56"
"2481","1690","63"
"3308","1691","89"
"9428","1692","98"
"9357","1693","61"
"565","1694","82"
"9632","1695","90"
"1246","1696","95"
"3735","1697","7"
"9764","1698","50"
"8392","1699","80"
"8192","1700","50"
"247","1701","98"
"8011","1702","51"
"4457","1703","55"
"16","1704","27"
"6628","1705","56"
"7969","1706","17"
"3063","1707","71"
"958","1708","65"
"9629","1709","65"
"6818","1710","19"
"3044","1711","51"
"5440","1712","60"
"9896","1713","94"
"8324","1714","13"
"10","1715","16"
"1348","1716","70"
"4882","1717","17"
"6468","1718","32"
"1374","1719","80"
"5901","1720","45"
"9337","1721","6"
"2187","1722","22"
"279","1723","35"
"8044","1724","31"
"6637","1725","38"
"7107","1726","68"
"1618","1727","0"
"4640","1728","38"
"2872","1729","64"
"9767","1730","21"
"930","1731","56"
"7085","1732","15"
"4834","1733","40"
"7221","1734","33"
"523","1735","11"
"8476","1736","88"
"9767","1737","82"
"2832","1738","53"
"157","1739","23"
"482","1740","12"
"3559","1741","51"
"2912","1742","49"
"1206","1743","32"
"6280","1744","35"
"3820","1745","30"
"8129","1746","44"
"3401","1747","62"
"9454","1748","4"
"4013","1749","78"
"3913","1750","65"
"5846","1751","76"
"1219","1752","37"
"1784","1753","68"
"5363","1754","29"
"1412","1755","38"
"8905","1756","13"
"4284","1757","30"
"8950","1758","36"
"8408","1759","22"
"606","1760","32"
"5288","1761","84"
"4701","1762","81"
"2502","1763","42"
"2861","1764","15"
"7270","1765","69"
"9051","1766","83"
"5088","1767","98"
"1118","1768","35"
"5802","1769","90"
"1150","1770","71"
"9802","1771","26"
"2796","1772","77"
"1446","1773","89"
"4314","1774","70"
"7097","1775","0"
"6778","1776","15"
"3617","1777","79"
"9228","1778","29"
"3227","1779","60"
"276","1780","69"
"3323","1781","92"
"1995","1782","12"
"6866","1783","70"
"6904","1784","28"
"6477","1785","71"
"6265","1786","2"
"9321","1787","100"
"8869","1788","35"
"4061","1789","24"
"6057","1790","27"
"102","1791","69"
"9586","1792","58"
"6673","1793","84"
"6774","1794","62"
"4863","1795","99"
"699","1796","97"
"8266","1797","71"
"8829","1798","76"
"8908","1799","97"
"6551","1800","45"
"3539","1801","21"
"4763","1802","50"
"7464","1803","9"
"4289","1804","65"
"3962","1805","26"
"5552","1806","46"
"9838","1807","2"
"1209","1808","44"
"5329","1809","26"
"1263","1810","42"
"4198","1811","84"
"6573","1812","49"
"9448","1813","31"
"5347","1814","95"
"9492","1815","54"
"2634","1816","9"
"1943","1817","59"
"8556","1818","62"
"444","1819","37"
"7777","1820","5"
"8905","1821","25"
"4921","1822","77"
"5636","1823","100"
"1333","1824","75"
"9973","1825","58"
"3719","1826","30"
"6021","1827","80"
"5943","1828","32"
"5496","1829","94"
"7292","1830","50"
"7883","1831","25"
"7708","1832","78"
"8266","1833","27"
"5253","1834","24"
"4811","1835","63"
"3215","1836","9"
"2703","1837","40"
"8734","1838","16"
"222","1839","77"
"5517","1840","100"
"2082","1841","32"
"1390","1842","67"
"1668","1843","48"
"8999","1844","76"
"7398","1845","38"
"6529","1846","45"
"1891","1847","31"
"155","1848","39"
"3926","1849","19"
"804","1850","7"
"5205","1851","62"
"4789","1852","68"
"4710","1853","68"
"1782","1854","19"
"6985","1855","89"
"663","1856","65"
"8991","1857","99"
"9961","1858","11"
"4424","1859","55"
"8968","1860","19"
"9885","1861","35"
"9036","1862","18"
"2314","1863","0"
"4609","1864","7"
"9919","1865","48"
"4174","1866","7"
"8129","1867","23"
"9715","1868","34"
"6795","1869","62"
"9425","1870","74"
"3045","1871","37"
"8531","1872","80"
"5040","1873","13"
"3307","1874","82"
"8198","1875","77"
"9888","1876","7"
"6421","1877","46"
"5650","1878","54"
"729","1879","48"
"4519","1880","36"
"1154","1881","82"
"6360","1882","13"
"9624","1883","20"
"4941","1884","91"
"2245","1885","27"
"1534","1886","76"
"970","1887","41"
"8501","1888","12"
"9853","1889","78"
"6947","1890","47"
"7527","1891","75"
"7380","1892","23"
"8765","1893","99"
"7697","1894","94"
"3535","1895","90"
"5141","1896","29"
"9801","1897","13"
"1739","1898","64"
"8125","1899","52"
"4868","1900","9"
"246","1901","63"
"5799","1902","100"
"6580","1903","81"
"9963","1904","90"
"4825","1905","29"
"9363","1906","56"
"9547","1907","44"
"5536","1908","29"
"3696","1909","13"
"396","1910","80"
"3107","1911","40"
"8068","1912","77"
"3080","1913","43"
"2222","1914","15"
"3096","1915","5"
"6583","1916","0"
"165","1917","53"
"6424","1918","67"
"3532","1919","26"
"3729","1920","90"
"9742","1921","88"
"6592","1922","95"
"7194","1923","72"
"8328","1924","97"
"7591","1925","29"
"9378","1926","97"
"5972","1927","9"
"6623","1928","64"
"8005","1929","47"
"3361","1930","96"
"2939","1931","12"
"9757","1932","1"
"9702","1933","16"
"5187","1934","66"
"5482","1935","20"
"6560","1936","76"
"8651","1937","98"
"7999","1938","24"
"5920","1939","34"
"1751","1940","45"
"8651","1941","18"
"5408","1942","66"
"8236","1943","27"
"7182","1944","22"
"8500","1945","33"
"746","1946","74"
"4447","1947","12"
"996","1948","79"
"5865","1949","62"
"4519","1950","83"
"233","1951","74"
"2417","1952","37"
"105","1953","31"
"9861","1954","69"
"8158","1955","76"
"1925","1956","78"
"2193","1957","66"
"1183","1958","97"
"8619","1959","13"
"3762","1960","50"
"5084","1961","46"
"5133","1962","40"
"7654","1963","3"
"4938","1964","11"
"8268","1965","71"
"6152","1966","66"
"5103","1967","43"
"7940","1968","71"
"7697","1969","64"
"9197","1970","24"
"9386","1971","12"
"187","1972","53"
"2418","1973","70"
"9414","1974","58"
"8338","1975","40"
"4592","1976","69"
"2823","1977","9"
"7877","1978","64"
"75","1979","3"
"5347","1980","91"
"82","1981","79"
"2310","1982","99"
"3738","1983","90"
"8295","1984","97"
"9403","1985","19"
"5254","1986","70"
"639","1987","28"
"7038","1988","96"
"6631","1989","44"
"2270","1990","8"
"564","1991","94"
"2781","1992","26"
"6259","1993","87"
"5477","1994","10"
"192","1995","31"
"3395","1996","79"
"473","1997","22"
"6510","1998","72"
"4516","1999","88"
